id,created_at,text
27805096692,2010-10-19 05:05:20,"@HonzaKral is bulls shit, in your country is camel only in zoological garden. Come to real country Kazakhstan where men have long mustache."
27801527036,2010-10-19 04:02:17,@joestump I am very agree. In my country at same age are childrens riding camel.
27795406444,2010-10-19 02:36:10,@ieure is quality not quantity. Is also of what she say.
27795330692,2010-10-19 02:35:08,I have question: is A of type personality come from Asshole?
27752941422,2010-10-18 17:05:30,"@samlaing @testobsessed @rwbrown @lisacrispin is good definition of Done. I only add 'if you not think about it, is going bite you in ass'."
27752778312,2010-10-18 17:03:14,@ribalba is good news for you. Startup in Almaty Kazahkstan is hire PhD in Software Systems! Only position available is janitor for moment.
27676304316,2010-10-17 22:10:32,@rjurney for more #devops you need grow them one of a time. Start of have devs and ops have sex more in often.
27676117342,2010-10-17 22:07:53,@botchagalupe is not possible know who I am. Only way is buy favor of twitter ops for look inside their nosql db.
27675878761,2010-10-17 22:04:41,Kicking donkey.
27674019564,2010-10-17 21:37:11,"Congratulation @orionvmjoseph of are my 1,001 follower! I am give you nickname Sheherazade."
27673796592,2010-10-17 21:33:59,@botchagalupe is not as easy as you are think of the guess. You are of mistake I am sure.
27669602308,2010-10-17 20:32:46,"Dev. Test. Ops. Choose of 2. If have 3, you win me."
27669430555,2010-10-17 20:30:12,"@patrickdebois is not about talk of #devops, is about do of #devops. #zen"
27512384399,2010-10-16 04:46:52,Is saying we have in #devops: what is happen in the cloud is stay in the cloud. Is why I am work on cloud interoperable standard.
27511885521,2010-10-16 04:39:15,"@takeo @KirinDave in my country we not call 'Garfield' party, we cal 'pussy' party."
27511712595,2010-10-16 04:36:36,@umsondo is must be good what you smoke.
27476663713,2010-10-15 20:45:23,Name is Borat. Devops Borat.
27459541570,2010-10-15 16:51:17,In my country is developer have as many woman as he know programming language. Is why we are have very great #devops.
27457731124,2010-10-15 16:30:14,@joedamato are you visit Almaty Kazakhstan too? I am promise I am arrange of you final get laid.
27457438125,2010-10-15 16:27:00,@georgevhulme in Kazakhstan is consider do follow friday as if you are lame donkey.
27457304978,2010-10-15 16:25:31,"@pkhamre is not question if I make to #devopsdays, is question if #devopsdays make to me."
27446097894,2010-10-15 14:28:01,"You show of what animal book you are read, I show of which way you fail of web scale."
27413158558,2010-10-15 05:11:08,@littleidea in my country is anybody over 24 year old can cloud. Is start learn with radioactive Chernobyl cloud.
27379316344,2010-10-14 21:48:18,"This is true story, is show Kazakhstan cow the best: http://jakepoz.com/soviet_debugging.html"
27298163922,2010-10-14 01:41:48,"#newtwitter is a shit if use Firefox 3.0. Yes, in my country is very popular browser. Can not able see how many letter is left from 140!"
27297501665,2010-10-14 01:34:15,"@zedshaw very nice article of Long Beard revenge. In my country we call Long Mustache, is sign of manhood and knowledge of cloud."
27290805067,2010-10-14 00:19:01,@joedamato we are need urbanism cultural learning in Almaty Kazakhstan. You are willing travel? We pay as of king.
27277371908,2010-10-13 21:21:04,"@b6n @peakscale @watterjames genkuie for twitter conversationalist. I have now cloud strategy base on it: ""use N+1 clouds""."
27276982443,2010-10-13 21:15:24,@mperham voldemort is sound as very bad cursing in Kazakh language. But I am willing look if you say is web scale.
27276339416,2010-10-13 21:05:47,@joestump in Kazakhstan is role very clear: VP of Eng is pay at prostitute and CTO is doing of actual penetration. Same in U S and A?
27275991977,2010-10-13 21:00:42,@ieure genkuie. I am follow you too. You have a good taste for photographics of anus and khram.
27272421732,2010-10-13 20:07:32,@zedshaw is play guitar with hat main source of funding for mongrel2?
27272029307,2010-10-13 20:01:44,I am need super fast web scale store of data. I am not accept shard and I am not like of Japan name.
27271882637,2010-10-13 19:59:37,I am work in project for Kazakhstan govt on better routing protocol. Is base on observe camel route in desert. Code name @fast_ip_camel.
26893376279,2010-10-10 01:22:01,"I am work on discover character of person by look at twitter followings. I use cloud, AI, NoSQL, kanban. I have goal of sell to AOL."
26892898559,2010-10-10 01:15:40,"If you are not use lean kanban ShuHaRi JustInTime agile process, you are hole in anus of technology."
26892578496,2010-10-10 01:11:25,"@srogalsky is good you use kanban, is very promising technology for web scale. For eat own dog food I recommend Pepsi Cola, is make go easy."
26892278395,2010-10-10 01:07:28,@jmckenty you are best friend I have in great Canada country. Call of me when you want visit great country of Kazakhstan.
26888564406,2010-10-10 00:15:23,@obfuscurity is picture of yourself? Is called drags yes? I have English bad.
26882702769,2010-10-09 22:49:36,"I am never use Windows, but when I am have to, I use OpenBSD. #mostinterestingmanintheworld"
26876189158,2010-10-09 21:03:34,"@postwait I receive invite for Gartner ITxpo, but I am ask them what CIO actually do and they revoke invite! CIO is charge of backup yes?"
26875266369,2010-10-09 20:48:39,"iCar also is have playlist chose by Apple, can not able change. Is very good, is of collaborate with Disney Radio."
26874644179,2010-10-09 20:38:56,"I am not get all the Google R/C hyper. I am try prototype of Apple iCar, is drive itself, need only download software of iTunes first."
26874428135,2010-10-09 20:35:23,"I am hear OpenStack is free of launch 20 instance, then need pay. Is make sense, how else compete of Amazon."
26874296951,2010-10-09 20:33:18,"Wa wa wee wa! Google is buy Toyota! I am drive Prius in Kazakhstan, is nice fuel of donkey manure."
26874105697,2010-10-09 20:30:11,@jamesgolick of which fetish is matz like it best?
26206346012,2010-10-02 20:52:47,I have much worried of @ShitMyDevOpSays. No tweet for one month! Maybe he is sell his twitter account to AOL?
26205760998,2010-10-02 20:43:08,Not forget go at AOL Disrupt next year! Keynote of Jason Calacanis of detail how food was steal from his children mouth.
26200723463,2010-10-02 19:19:09,"I am notice best NoSQL product start of R: Redis, Riak and @Ryah."
26200480615,2010-10-02 19:15:21,"Main lesson of #surgecon: if you measure, it scale. So reverse is true, yes? If not scale, no need measure."
26178847863,2010-10-02 14:33:07,@KirinDave I like twitter avatar of you. You are give name Goldilocks in #simplebank team?
26178568396,2010-10-02 14:29:43,I am hear node.js is best NoSQL product. Is true?
26146854155,2010-10-02 04:36:47,@ramsey genkuie follow. Is Moontoast same as show naked anus while have drink at wedding?
26144338639,2010-10-02 03:57:09,I am also miss gay pink pony emblem of #djangocon. Maybe of next year I meet him.
26144201349,2010-10-02 03:55:06,Friend is tell me biggest news while I was in vacation is TechCrunch guy is steal money from mouth of children of Mahalo guy. Is true?
26143917505,2010-10-02 03:50:56,@michaelahale we have webops conference in Kazakhstan similar #surgecon. Is like hole in ass of devops conferences.
26143642366,2010-10-02 03:46:54,I am very fortune to be #devops. Even more fortune to have new twitter.
26143552036,2010-10-02 03:45:36,@argv0 genkuie. Why have change twitter icon? Was very a handsome before.
26143068906,2010-10-02 03:38:43,#surgecon was great success! I am hope everybody enjoy my keynote. I was a disguise as @allspaw.
21925867241,2010-08-23 16:22:26,I am take much need vacationing. Hold forts of Internet!
21883656371,2010-08-23 03:41:23,"@dmz006 CloudAudit is standard body for 6 Asses API. Look on cloudaudit.org for detail. Is very easy understand, is nothing there."
21880317789,2010-08-23 02:49:37,@georgevhulme @GeorgeReese good news! We are implement CloudAudit for Kazakhstan govt private cloud. We are start with A #4: ASSES
21857882959,2010-08-22 20:58:29,Law of the elastic: in #devops is nothing as hard as can not be solve with 25 more cloud instance.
21841142478,2010-08-22 16:17:56,"In #devops first goal is build character. Is why we observe manly rule ""Fail Hard"": if is worth failing, is worth failing hard."
21838799343,2010-08-22 15:44:11,@kchodorow is true rumor CouchDB team is contribute durability layer to MongoDB codename FinallySleepWellAtNight?
21838520433,2010-08-22 15:40:12,@kchodorow you know we deploy MongoDB autoshard for Kazakhstan govt? Is work 90% time but some time is create shard for asshole Uzbeks.
21782804939,2010-08-21 22:45:21,In #devops we are always seek efficiency ruthless. Is because it is allow us have more sexytime. Is not possible if use Windows though.
21781331323,2010-08-21 22:17:50,Not forget next week DevCampAstana! We are work on new distributed NoSQL codename Haiku. One thing sure is going to be C base.
21778811496,2010-08-21 21:32:10,@xagile you are confuse. You not need puny microwave oven in 1st place. Is need think big as industrial forge. Is how empire is win.
21775721244,2010-08-21 20:34:19,"@GeorgeReese you are remind me of geraldo, kazakhstan version."
21775626749,2010-08-21 20:32:32,@moonpolysoft is right. This devops_shit_cloud_borat_evangelist thing is get old. I am think retire while on top.
21775219471,2010-08-21 20:24:42,@Beaker I am not able parse reply from you. You take drug?
21774688732,2010-08-21 20:14:28,"In Kazakhstan #devops training is like military. First need get humiliated broken spirit by use Windows, then become real man of Unix."
21766495545,2010-08-21 17:47:34,@bitfield genkuie info on why puppet is best. One question: how many server you deployed with puppet vs chef?
21764497984,2010-08-21 17:16:05,@Beaker as Cisco/cloud expert you predict Cisco buy VMWare or VMWare buy Cisco? I need know for Kazakhstan govt cloud strategy.
21764105464,2010-08-21 17:09:22,@michaelbolton is good then. Make sure all server are happy like that. If need job after we have many opening in Astana.
21763107198,2010-08-21 16:54:49,@michaelbolton you are not #devops if think metrics not legitimate on own. Try ask server why it is think CPU 100% not good for itself.
21760935058,2010-08-21 16:23:40,In Kazakhstan we not use foursquare/gowalla/facebook places because is go against old tradition of use dog urine when check in new place.
21760698342,2010-08-21 16:20:22,@obfuscurity @bitfield is easy comparison chef vs. puppet. Chef is use Ruby turing complete language; puppet is use puppet.
21753377617,2010-08-21 14:42:56,Less know truth of programming: is not matter if use events or threads. Database is bottleneck.
21749941850,2010-08-21 13:54:01,@planetclaire9 yes I am volunteer party organize at #agile2011. I hear men take off pants at #agile2010. Is shame! Why not womans too???
21749748544,2010-08-21 13:51:00,@martiboheme and Kazakh good language for #devops. As example Django is means cunning gypsy in Kazakh language.
21713745440,2010-08-21 02:17:37,Less know truth of programming: if you never program in C are jump direct to Java is like you never learn cook you only heat microwave.
21713652119,2010-08-21 02:16:12,@mperham in Kazakhstan neckbeard is only for show sign manhood. Of Unix skill we have 1 day of prove how implement Apache in bash.
21711854638,2010-08-21 01:48:59,@obfuscurity you try already password p@$$w0rd? Is use of default in all Unix server setup of @opscode.
21711209505,2010-08-21 01:38:59,@mattokeefe you are use battery as metaphor for left testicle yes?
21711139440,2010-08-21 01:37:53,"Less know truth of programming: all good programmer is use C in his 20, Lisp in his 30 and have Ferrari and hot wife at 40."
21710474758,2010-08-21 01:27:32,Less know truth of programming: laptop heat of CPU is make you impotent. Azamat is suffer of it. Solution is use cloud all time.
21710334664,2010-08-21 01:25:21,Diaspora team is have PHP/SQLite prototype allow you add 3 friend before crash. They are hire me scale to cloud. Goal for 2011 is 30 friend.
